accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
10,bath,bed,bedroom,10,10,10,99,,38.02557,10,-78.51248,1,1,2,,143,1,113,5,,8497015,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02852,10,-78.50556,2,3,4,,134,3,113,5,,15480263,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.02133,10,-78.4741,1,3,5,,201,2,113,5,,5352948,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,1,2,3,,305,2,120,4.5,,1497051,,,9
10,bath,bed,bedroom,10,10,10,98,,38.04503,10,-78.45882,1,1,2,,173,1,120,5,,27812556,,,10
10,bath,bed,bedroom,10,10,10,93,,38.02448,10,-78.4749,1,1,2,,30,1,120,4.5,,35616987,,,10
10,bath,bed,bedroom,10,10,9,94,,38.02277,9,-78.47206,1,1,3,,39,1,120,4.5,,9129723,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.02275,10,-78.47306,1,2,4,,215,2,115,5,,3997007,,,10
10,bath,bed,bedroom,10,10,10,100,,38.03368,10,-78.46706,1,1,2,,93,1,115,5,,20540526,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,1,3,5,,158,2,118,5,,22764510,,,10
10,bath,beds,bedroom,10,9,10,95,,38.02297,10,-78.4916,1,2,4,,63,1,118,5,,7912919,,,9
10,private bath,beds,bedrooms,10,10,10,96,,38.03268,10,-78.47859,1,3,2,,46,2,129,5,,12145205,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.02346,10,-78.50947,1,2,4,,36,2,125,5,,30568760,,,10
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,1,1,2,,24,1,125,5,,34742185,,,10
10,bath,bed,Studio,10,10,10,100,,38.01644,10,-78.51084,1,1,2,,48,0,125,5,,31961919,,,10
10,bath,bed,Studio,10,10,10,99,,38.0272,10,-78.47671,1,1,2,,57,0,120,5,,22815865,,,10
10,bath,beds,bedrooms,10,9,10,96,,38.01861,10,-78.47361,1,3,4,,35,2,120,5,,25378048,,,9
10,bath,beds,bedroom,10,10,10,99,,38.03211,10,-78.48876,1,2,4,,27,1,120,5,,35287055,,,10
10,baths,beds,bedroom,10,10,10,94,,38.03165,10,-78.48225,2,2,4,,32,1,120,4.5,,9129775,,,10
10,bath,beds,bedroom,10,10,10,100,,38.02338,10,-78.48274,1,2,4,,12,1,129,5,,37882577,,,10
,baths,beds,bedrooms,,,,,,38.04617,,-78.46079,2.5,3,6,,,2,129,,,,,,
10,bath,bed,bedroom,10,10,10,100,,38.03368,10,-78.46706,1,1,2,,93,1,129,5,,20540526,,,10
10,bath,bed,bedroom,10,10,10,98,,38.04503,10,-78.45882,1,1,2,,173,1,129,5,,27812556,,,10
10,bath,bed,bedroom,10,10,10,98,,38.02332,10,-78.47618,1,1,2,,24,1,120,5,,35616538,,,10
10,bath,bed,bedroom,10,10,10,100,,38.02448,10,-78.47468,1,1,2,,8,1,120,5,,35616690,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.02275,10,-78.47306,1,2,4,,215,2,129,5,,3997007,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,1,1,2,,79,1,129,5,,13058472,,,10
10,bath,beds,bedroom,10,10,10,100,,38.03717,10,-78.53138,1,2,3,,42,1,131,5,,13892101,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,1,1,2,,15,1,137,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,96,,38.02452,10,-78.47532,1,0,2,,11,1,137,5,,35548485,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.02846,10,-78.50085,1.5,2,2,,86,2,140,5,,6391242,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,1,1,2,,,1,140,,,39895030,,,
10,bath,beds,bedrooms,10,10,10,94,,38.03304,10,-78.46171,1,4,6,,129,3,132,4.5,,14535650,,,10
10,baths,beds,bedrooms,10,9,10,95,,38.02954,10,-78.46901,1.5,3,5,,53,3,132,5,,9708611,,,9
10,bath,beds,bedrooms,10,10,10,98,,38.02667,10,-78.47582,1,3,5,,24,2,139,5,,20283849,,,10
10,baths,beds,bedrooms,10,9,10,90,,38.02639,10,-78.51526,1.5,3,8,,62,3,139,4.5,,12683942,,,9
10,baths,beds,bedrooms,10,10,10,99,,38.02834,10,-78.4667,2,2,4,,197,2,139,5,,7086685,,,10
10,baths,beds,bedrooms,10,9,10,95,,38.0301,10,-78.50239,2,3,6,,15,3,139,5,,38623549,,,9
10,bath,beds,bedrooms,10,10,10,96,,38.0193,10,-78.48159,1,3,5,,224,2,140,5,,914564,,,10
10,baths,beds,bedrooms,10,9,10,98,,38.03008,10,-78.50681,2,4,7,,198,3,140,5,,9274661,,,9
10,bath,bed,bedroom,10,10,10,98,,38.03051,10,-78.48298,1,1,2,,16,1,139,5,,13058517,,,10
10,baths,beds,bedrooms,10,10,10,95,,38.03696,10,-78.47384,1.5,3,4,,69,2,139,5,,19965494,,,10
10,bath,bed,bedroom,10,10,10,97,,38.02442,10,-78.47482,1,1,2,,19,1,139,5,,35612463,,,10
10,bath,bed,bedroom,10,10,10,98,,38.02254,10,-78.47511,1,1,2,,12,1,139,5,,35612445,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.04402,10,-78.46081,3.5,2,8,,9,3,150,5,,38325147,,,10
10,baths,bed,bedroom,10,10,10,96,,38.02467,10,-78.47741,1.5,1,2,,25,1,150,5,,14393956,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.0213,10,-78.4821,1,3,7,,93,3,150,5,,21413176,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04642,10,-78.4818,1,2,5,,56,2,150,5,,12710108,,,10
,bath,beds,bedroom,,,,,,38.05011,,-78.49879,1,0,4,,,1,150,,,40432357,,,
10,bath,beds,bedroom,10,10,10,100,,38.03833,10,-78.51324,1,2,4,,42,1,140,5,,11733216,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02667,10,-78.47582,1,3,5,,24,2,140,5,,20283849,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02806,10,-78.48566,2.5,4,8,,19,4,142,5,,37198504,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.03609,10,-78.47973,1,2,4,,74,2,142,5,,20693516,,,10
10,bath,bed,bedroom,10,10,10,100,,38.0302,10,-78.50518,1,1,2,,26,1,150,5,,23336579,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02576,10,-78.51693,3,4,8,,37,4,150,5,,32523220,,,10
10,baths,beds,bedrooms,10,9,10,95,,38.0301,10,-78.50239,2,3,6,,15,3,140,5,,38623549,,,9
10,baths,beds,bedrooms,10,9,10,97,,38.04592,10,-78.49918,3,5,9,,83,5,140,5,,28856729,,,9
10,bath,bed,bedroom,10,10,10,97,,38.02318,10,-78.46026,1,1,2,,124,1,140,5,,4950655,,,10
10,baths,beds,bedrooms,10,10,10,95,,38.03696,10,-78.47384,1.5,3,4,,69,2,140,5,,19965494,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,1,1,2,,15,1,149,4.5,,37714020,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.02689,10,-78.51765,3.5,5,0,,75,4,149,5,,20278927,,,10
10,private bath,bed,bedroom,10,10,10,100,,38.03568,10,-78.49199,1,1,2,,4,1,155,5,,32158190,,,10
,bath,beds,bedroom,,,,,,38.05011,,-78.49879,1,0,4,,,1,150,,,40432357,,,
10,bath,beds,bedrooms,10,10,10,100,,38.01999,10,-78.50972,1,3,6,,57,3,150,5,,20430324,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.02692,10,-78.48636,1,2,6,,32,2,150,5,,23163410,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.00874,10,-78.52628,2,2,4,,57,2,150,5,,864877,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02806,10,-78.48566,2.5,4,8,,19,4,157,5,,37198504,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.03609,10,-78.47973,1,2,4,,74,2,157,5,,20693516,,,10
10,bath,beds,bedroom,10,10,10,100,,38.03833,10,-78.51324,1,2,4,,42,1,155,5,,11733216,,,10
10,baths,beds,bedrooms,10,9,10,95,,38.02565,10,-78.51204,2,6,5,,43,4,155,5,,20846106,,,9
10,bath,bed,bedroom,10,10,10,100,,38.0302,10,-78.50518,1,1,2,,26,1,150,5,,23336579,,,10
10,bath,bed,bedroom,10,10,10,97,,38.02318,10,-78.46026,1,1,2,,124,1,150,5,,4950655,,,10
9,bath,beds,bedroom,10,10,10,91,,38.03506,10,-78.47718,1,2,4,,19,1,155,4.5,,9129433,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02857,10,-78.49878,2,5,6,,78,2,155,5,,25110259,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02576,10,-78.51693,3,4,8,,37,4,154,5,,32523220,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03447,10,-78.48925,1,3,6,,63,2,154,5,,31017496,,,10
,baths,beds,bedrooms,,,,,,38.03761,,-78.47199,1.5,2,4,,,2,155,,,,,,
10,bath,beds,Studio,10,10,10,100,,38.02612,10,-78.48085,1,2,4,,272,0,155,5,,15949087,,,10
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,1,1,2,,,1,165,,,5457390,,,
10,bath,beds,bedrooms,10,10,10,100,,38.00153,10,-78.54572,1,2,4,,126,2,165,5,,7033381,,,10
,baths,beds,bedrooms,,,,,,38.04759,,-78.49398,2,3,6,,,3,165,,,35822286,,,
10,baths,beds,bedrooms,10,8,10,92,,38.03255,10,-78.48318,2,2,4,,6,2,162,4.5,,31164550,,,8
10,bath,beds,bedrooms,10,10,10,97,,38.04733,10,-78.48835,1,3,5,,7,3,162,5,,26712751,,,10
10,baths,beds,bedrooms,10,10,10,94,,38.03841,10,-78.47812,2,4,8,,20,3,160,4.5,,27423197,,,10
9,bath,beds,bedrooms,9,10,9,88,,38.04935,10,-78.4876,1,5,6,,12,2,160,4.5,,36756875,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03027,9,-78.46352,2,3,4,,73,2,162,5,,13544918,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.00852,10,-78.52226,1.5,2,4,,5,2,162,5,,30153951,,,10
10,bath,bed,bedroom,10,10,10,100,,38.0431,10,-78.46052,1,1,4,,11,1,170,5,,9541865,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.02692,10,-78.48636,1,2,6,,32,2,170,5,,23163410,,,10
10,bath,bed,bedroom,10,10,10,96,,38.03375,10,-78.48037,1,1,2,,38,1,162,5,,12125053,,,10
10,bath,bed,bedroom,10,10,10,100,,38.03052,10,-78.47227,1,1,2,,66,1,162,5,,4342251,,,10
10,bath,bed,bedroom,9,10,10,95,,38.02438,10,-78.47368,1,1,2,,4,1,169,5,,35614582,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02081,10,-78.47157,1,2,4,,73,2,169,5,,27719797,,,10
10,bath,beds,bedroom,10,10,10,100,,38.069,10,-78.40987,1,2,3,,8,1,175,5,,38327976,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,1,1,2,,,1,175,,,32545260,,,
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,1,1,2,,,1,178,,,5457390,,,
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,1.5,2,5,,17,2,178,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.11656,10,-78.52497,2,5,0,,16,4,175,5,,37482572,,,10
,bath,beds,bedroom,,,,,,38.0802,,-78.45694,1,2,4,,,1,175,,,32329773,,,
10,bath,beds,bedrooms,10,10,10,98,,38.01404,10,-78.48046,1,5,7,,18,3,178,5,,23693768,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02338,10,-78.47857,1,4,6,,25,3,178,5,,25517351,,,10
,bath,beds,bedrooms,,,,,,38.02199,,-78.48343,1,3,6,,,3,170,,,39610939,,,
9,baths,beds,bedrooms,10,8,10,89,,38.06314,10,-78.51101,2.5,2,4,,15,2,170,4.5,,9128600,,,8
10,baths,beds,bedrooms,10,10,10,96,,38.06949,10,-78.49211,2,4,7,,134,3,174,5,,236217,,,10
9,bath,beds,bedrooms,10,10,10,96,,38.02641,9,-78.50161,1,2,4,,5,2,174,5,,24516458,,,10
10,bath,bed,bedroom,10,10,10,100,,38.03052,10,-78.47227,1,1,2,,66,1,180,5,,4342251,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03215,10,-78.48989,2,5,8,,58,3,180,5,,19796446,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,2,2,4,,15,2,180,5,,35614125,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02905,10,-78.49351,2,4,6,,193,2,180,5,,774005,,,10
,bath,bed,bedroom,,,,,,38.10486,,-78.56577,1,1,3,,,1,190,,,32545251,,,
,bath,beds,bedroom,,,,,,38.10258,,-78.56485,1,2,2,,,1,189,,,32545442,,,
,bath,bed,bedroom,,,,,,38.10261,,-78.56566,1,1,3,,,1,189,,,32545438,,,
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,1,3,6,,18,2,188,5,,25802228,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.01404,10,-78.48046,1,5,7,,18,3,188,5,,23693768,,,10
10,bath,bed,bedroom,10,10,10,96,,38.0462,10,-78.49944,1,1,2,,23,1,185,5,,9935991,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.01783,10,-78.49542,2.5,2,4,,14,2,185,5,,34466238,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03688,10,-78.46331,2.5,5,8,,35,4,180,5,,27980598,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,1,2,4,,287,2,180,5,,1186869,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,2,2,4,,15,2,180,5,,35614125,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02905,10,-78.49351,2,4,6,,193,2,180,5,,774005,,,10
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,1,3,4,,16,2,199,5,,14397945,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.04527,10,-78.53195,2,3,4,,8,2,199,5,,24391450,,,10
10,baths,beds,bedrooms,10,9,10,93,,38.06217,10,-78.46669,2,3,4,,3,3,199,4.5,,36521202,,,9
10,shared baths,bed,bedrooms,10,10,10,99,,38.03725,10,-78.44467,2,1,2,,40,2,200,5,,29436111,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02582,10,-78.50689,1,3,6,,3,3,200,5,,38438005,,,10
10,bath,bed,bedroom,10,10,10,96,,38.0462,10,-78.49944,1,1,2,,23,1,200,5,,9935991,,,10
,bath,bed,bedroom,,,,,,38.03791,,-78.47846,1,1,2,,,1,200,,,21796270,,,
10,bath,beds,bedrooms,10,10,10,99,,38.04305,10,-78.46014,1,2,4,,72,2,195,5,,4085607,,,10
,bath,bed,Studio,,,,,,38.04504,,-78.49806,1,1,2,,,0,195,,,29482101,,,
,bath,beds,bedroom,,,,,,38.04214,,-78.49667,1,2,5,,,1,191,,,39487288,,,
10,baths,beds,bedrooms,10,10,10,98,,38.04723,10,-78.51892,2.5,4,6,,39,3,191,5,,26839946,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02128,10,-78.48453,1,3,6,,27,3,195,5,,16435125,,,10
10,bath,beds,bedroom,10,10,10,99,,38.01757,10,-78.51758,1,3,4,,30,1,195,5,,23416479,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,2,6,9,,69,5,199,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02566,10,-78.47408,2.5,2,6,,14,2,199,5,,27666996,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.01894,10,-78.49239,2.5,5,2,,37,4,199,5,,11926883,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02661,10,-78.47699,1,4,6,,62,3,199,5,,22944571,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
10,baths,beds,bedrooms,10,10,10,98,,37.99063,10,-78.43742,5.5,6,0,,20,6,999,5,,15581613,,,10
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
10,baths,beds,bedrooms,10,10,10,100,,38.03121,10,-78.49335,3,3,6,,8,3,999,5,,898058,,,10
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
,baths,beds,bedrooms,,,,,,38.05214,,-78.48835,4.5,5,0,,,5,999,,,21204898,,,
,baths,beds,bedrooms,,,,,,38.01762,,-78.49418,2.5,5,0,,,4,999,,,12446603,,,
9,baths,beds,bedrooms,10,9,10,100,,38.04366,10,-78.4989,4,6,2,,6,5,999,5,,29334145,,,9
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.04005,10,-78.46059,1,1,2,,83,1,45,5,,30448133,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.04005,10,-78.46059,1,1,2,,83,1,42,5,,30448133,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.04005,10,-78.46059,1,1,2,,83,1,45,5,,30448133,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.04005,10,-78.46059,1,1,2,,83,1,45,5,,30448133,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.04005,10,-78.46059,1,1,2,,83,1,45,5,,30448133,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.04005,10,-78.46059,1,1,2,,83,1,42,5,,30448133,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
10,private bath,bed,bedroom,10,10,10,99,,38.0225,10,-78.49811,1,1,2,,35,1,50,5,,37199027,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.04005,10,-78.46059,1,1,2,,83,1,45,5,,30448133,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.03989,10,-78.46066,1,1,2,,73,1,50,5,,30445193,,,10
8,shared bath,bed,bedroom,10,9,10,88,,38.08261,10,-78.48821,1,1,1,,8,1,50,4.5,,35645677,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.0225,10,-78.49811,1,1,2,,35,1,45,5,,37199027,,,10
10,shared baths,beds,bedrooms,10,9,10,96,,38.07791,10,-78.51479,1.5,4,6,,68,2,45,5,,35309757,,,9
9,shared bath,bed,bedroom,10,9,10,93,,38.07446,10,-78.48309,1,1,1,,11,1,50,4.5,,34603215,,,9
10,shared bath,bed,bedroom,10,10,10,97,,38.07579,10,-78.48252,1,1,1,,15,1,50,5,,35579325,,,10
10,private bath,beds,Studio,10,10,10,98,,38.01579,10,-78.47666,1,2,4,,22,0,49,5,,36727044,,,10
10,bath,beds,bedroom,10,9,10,99,,38.0701,10,-78.52046,1,2,2,,20,1,49,5,,38255734,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.06763,10,-78.49753,1,1,2,,44,1,45,5,,19742625,,,10
10,shared bath,bed,bedroom,10,9,10,95,,38.04193,10,-78.49708,1,1,1,,14,1,45,5,,34092555,,,9
9,private bath,bed,bedroom,9,9,9,86,,38.02491,9,-78.45405,1,1,2,,34,1,50,4.5,,32321199,,,9
10,shared bath,bed,bedroom,10,10,10,100,,38.023,10,-78.50565,1,1,1,,4,1,50,5,,39727307,,,10
10,private bath,bed,bedroom,10,10,10,97,,38.03192,10,-78.4902,1,1,2,,106,1,45,5,,21091524,,,10
10,shared bath,bed,bedroom,10,10,10,99,,38.0202,10,-78.48129,1,1,1,,75,1,45,5,,21043207,,,10
