accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value,url,site,details,rating_word,row_number,content
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02558472,NA,-78.47761293,NA,NA,NA,NA,NA,NA,160,NA,NA,9165074ha,NA,NA,NA,https://www.vrbo.com/9165074ha,VRBO,"Apartment,897, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,336,"<a href='https://www.vrbo.com/9165074ha'>VRBO</a>
<br>
336"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02383598,NA,-78.48068996,NA,NA,NA,NA,NA,NA,162,NA,NA,9165078ha,NA,NA,NA,https://www.vrbo.com/9165078ha,VRBO,"Apartment,464, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,337,"<a href='https://www.vrbo.com/9165078ha'>VRBO</a>
<br>
337"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0247148,NA,-78.47894051,NA,NA,NA,NA,NA,NA,153,NA,NA,9165073ha,NA,NA,NA,https://www.vrbo.com/9165073ha,VRBO,"Apartment,464, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Min Stay: 1–3 nights",NA,338,"<a href='https://www.vrbo.com/9165073ha'>VRBO</a>
<br>
338"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03490323,NA,-78.47127919,NA,NA,NA,NA,NA,NA,192,NA,NA,9165067ha,NA,NA,NA,https://www.vrbo.com/9165067ha,VRBO,"House,850, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Min Stay: 1 night",NA,339,"<a href='https://www.vrbo.com/9165067ha'>VRBO</a>
<br>
339"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02595114,NA,-78.47486521,NA,NA,NA,NA,NA,NA,154,NA,NA,9165072ha,NA,NA,NA,https://www.vrbo.com/9165072ha,VRBO,"Apartment,391, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Min Stay: 1–3 nights",NA,340,"<a href='https://www.vrbo.com/9165072ha'>VRBO</a>
<br>
340"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02642351,NA,-78.47429893,NA,NA,NA,NA,NA,NA,189,NA,NA,9165077ha,NA,NA,NA,https://www.vrbo.com/9165077ha,VRBO,"Apartment,536, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,341,"<a href='https://www.vrbo.com/9165077ha'>VRBO</a>
<br>
341"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02438181,NA,-78.47475573,NA,NA,NA,NA,NA,NA,174,NA,NA,9165062ha,NA,NA,NA,https://www.vrbo.com/9165062ha,VRBO,"Apartment,480, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,342,"<a href='https://www.vrbo.com/9165062ha'>VRBO</a>
<br>
342"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0248116,NA,-78.47377689,NA,NA,NA,NA,NA,NA,132,NA,NA,9165055ha,NA,NA,NA,https://www.vrbo.com/9165055ha,VRBO,"Apartment,433, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Min Stay: 1–3 nights",NA,343,"<a href='https://www.vrbo.com/9165055ha'>VRBO</a>
<br>
343"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02414825,NA,-78.49182293,NA,NA,NA,NA,16,NA,189,4.3,NA,237611ha,NA,NA,NA,https://www.vrbo.com/237611ha,VRBO,"House,844, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",Excellent!,344,"<a href='https://www.vrbo.com/237611ha'>VRBO</a>
<br>
344"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.026869,NA,-78.518238,NA,NA,NA,NA,49,NA,167,4.9,NA,655823,NA,NA,NA,https://www.vrbo.com/655823,VRBO,"Cottage,1050, ,sq. ft.,Sleeps: 5,Bedrooms: 2,Bathrooms: 1,Min Stay: 1–3 nights",Wonderful!,345,"<a href='https://www.vrbo.com/655823'>VRBO</a>
<br>
345"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03149294,NA,-78.48122104,NA,NA,NA,NA,2,NA,172,NA,NA,7160442ha,NA,NA,NA,https://www.vrbo.com/7160442ha,VRBO,"Hotel,225, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,346,"<a href='https://www.vrbo.com/7160442ha'>VRBO</a>
<br>
346"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02367975,NA,-78.47834214,NA,NA,NA,NA,10,NA,343,4.8,NA,7160483ha,NA,NA,NA,https://www.vrbo.com/7160483ha,VRBO,"House,3150, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 3,Min Stay: 2–3 nights",Wonderful!,347,"<a href='https://www.vrbo.com/7160483ha'>VRBO</a>
<br>
347"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02227501,NA,-78.47710394,NA,NA,NA,NA,NA,NA,155,NA,NA,9165059ha,NA,NA,NA,https://www.vrbo.com/9165059ha,VRBO,"Apartment,571, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,348,"<a href='https://www.vrbo.com/9165059ha'>VRBO</a>
<br>
348"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02646755,NA,-78.47048851,NA,NA,NA,NA,NA,NA,165,NA,NA,9165071ha,NA,NA,NA,https://www.vrbo.com/9165071ha,VRBO,"Apartment,621, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,349,"<a href='https://www.vrbo.com/9165071ha'>VRBO</a>
<br>
349"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02215514,NA,-78.47596418,NA,NA,NA,NA,NA,NA,177,NA,NA,9165070ha,NA,NA,NA,https://www.vrbo.com/9165070ha,VRBO,"Apartment,480, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,350,"<a href='https://www.vrbo.com/9165070ha'>VRBO</a>
<br>
350"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0312842,NA,-78.4788204,NA,NA,NA,NA,13,NA,449,4.3,NA,960092,NA,NA,NA,https://www.vrbo.com/960092,VRBO,"House,2000, ,sq. ft.,Sleeps: 6,Bedrooms: 4,Bathrooms: 1,Min Stay: 2 nights",Excellent!,351,"<a href='https://www.vrbo.com/960092'>VRBO</a>
<br>
351"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.027308,NA,-78.47537632,NA,NA,NA,NA,2,NA,143,NA,NA,7160445ha,NA,NA,NA,https://www.vrbo.com/7160445ha,VRBO,"Studio,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",NA,352,"<a href='https://www.vrbo.com/7160445ha'>VRBO</a>
<br>
352"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02741244,NA,-78.47518768,NA,NA,NA,NA,35,NA,452,4.7,NA,326455ha,NA,NA,NA,https://www.vrbo.com/326455ha,VRBO,"House,2960, ,sq. ft.,Sleeps: 8,Bedrooms: 4,Bathrooms: 5,Min Stay: 2–3 nights",Excellent!,353,"<a href='https://www.vrbo.com/326455ha'>VRBO</a>
<br>
353"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03068367,NA,-78.5091197,NA,NA,NA,NA,5,NA,430,4.8,NA,7388327ha,NA,NA,NA,https://www.vrbo.com/7388327ha,VRBO,"House,3123, ,sq. ft.,Sleeps: 8,Bedrooms: 3,Bathrooms: 2,Half Baths: 1,Min Stay: 2–3 nights",Wonderful!,354,"<a href='https://www.vrbo.com/7388327ha'>VRBO</a>
<br>
354"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.027503,NA,-78.462371,NA,NA,NA,NA,50,NA,140,NA,NA,697200,NA,NA,NA,https://www.vrbo.com/697200,VRBO,"House,Sleeps: 8,Bedrooms: 3,Bathrooms: 2,Min Stay: 2 nights",Very,355,"<a href='https://www.vrbo.com/697200'>VRBO</a>
<br>
355"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0259342,NA,-78.4657479,NA,NA,NA,NA,39,NA,125,4.9,NA,1269877,NA,NA,NA,https://www.vrbo.com/1269877,VRBO,"House,Sleeps: 4,Bedrooms: 2,Bathrooms: 1,Min Stay: 2 nights",Wonderful!,356,"<a href='https://www.vrbo.com/1269877'>VRBO</a>
<br>
356"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.029996,NA,-78.48872875,NA,NA,NA,NA,49,NA,175,4.8,NA,1006784,NA,NA,NA,https://www.vrbo.com/1006784,VRBO,"House,995, ,sq. ft.,Sleeps: 5,Bedrooms: 2,Bathrooms: 1,Half Baths: 1,Min Stay: 2–4 nights",Wonderful!,357,"<a href='https://www.vrbo.com/1006784'>VRBO</a>
<br>
357"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.026832,NA,-78.474058,NA,NA,NA,NA,25,NA,284,5,NA,785819,NA,NA,NA,https://www.vrbo.com/785819,VRBO,"Cottage,650, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",Exceptional!,358,"<a href='https://www.vrbo.com/785819'>VRBO</a>
<br>
358"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0338672,NA,-78.4771097,NA,NA,NA,NA,19,NA,375,4.9,NA,694133,NA,NA,NA,https://www.vrbo.com/694133,VRBO,"House,Sleeps: 6,Bedrooms: 2,Bathrooms: 2,Min Stay: 2 nights",Wonderful!,359,"<a href='https://www.vrbo.com/694133'>VRBO</a>
<br>
359"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03867608,NA,-78.47430191,NA,NA,NA,NA,NA,NA,60,NA,NA,1899471,NA,NA,NA,https://www.vrbo.com/1899471,VRBO,"Studio,480, ,sq. ft.,Sleeps: 4,Bedrooms: Studio,Bathrooms: 1,Min Stay: 30 nights",NA,360,"<a href='https://www.vrbo.com/1899471'>VRBO</a>
<br>
360"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03502313,NA,-78.48137177,NA,NA,NA,NA,10,NA,87,4.6,NA,4781968ha,NA,NA,NA,https://www.vrbo.com/4781968ha,VRBO,"House,Sleeps: 3,Bedrooms: 1,Bathrooms: 1,Min Stay: 1 night",Excellent!,361,"<a href='https://www.vrbo.com/4781968ha'>VRBO</a>
<br>
361"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0262628,NA,-78.47444557,NA,NA,NA,NA,5,NA,326,5,NA,7388330ha,NA,NA,NA,https://www.vrbo.com/7388330ha,VRBO,"House,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2–3 nights",Exceptional!,362,"<a href='https://www.vrbo.com/7388330ha'>VRBO</a>
<br>
362"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.037173,NA,-78.512092,NA,NA,NA,NA,21,NA,175,4.9,NA,861878,NA,NA,NA,https://www.vrbo.com/861878,VRBO,"Cottage,800, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 3 nights",Wonderful!,363,"<a href='https://www.vrbo.com/861878'>VRBO</a>
<br>
363"
