accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$100,,,33959757,,,
10,private bath,beds,bedroom,10,10,10,100,,38.03343,10,-78.46788,,2,3,,84,1,$95,5,,19431411,,,10
10,baths,beds,bedroom,10,10,10,97,,38.0357,10,-78.48032,,2,2,,24,1,$92,5,,26714842,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02624,10,-78.47314,,2,4,,309,1,$90,5,,17337587,,,10
,bath,beds,bedroom,,,,,,38.01969,,-78.47587,,2,4,,,1,$85,,,41530059,,,
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$100,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$113,5,,14216931,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$120,4.5,,5847100,,,9
10,bath,beds,bedrooms,10,10,10,99,,38.04059,10,-78.46226,,3,6,,58,3,$119,5,,31189272,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$115,4.5,,1497051,,,9
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$114,5,,9212680,,,10
,baths,beds,bedrooms,,,,,,38.06209,,-78.50561,,0,5,,,3,$117,,,42171057,,,
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,private bath,beds,bedroom,10,10,10,100,,38.03343,10,-78.46788,,2,3,,84,1,$119,5,,19431411,,,10
10,baths,beds,bedroom,10,10,10,97,,38.0357,10,-78.48032,,2,2,,24,1,$112,5,,26714842,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02624,10,-78.47314,,2,4,,309,1,$114,5,,17337587,,,10
,bath,beds,bedroom,,,,,,38.01969,,-78.47587,,2,4,,,1,$114,,,41530059,,,
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
,baths,beds,bedrooms,,,,,,38.06209,,-78.50561,,0,5,,,3,$117,,,42171057,,,
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,private bath,beds,bedroom,10,10,10,100,,38.03343,10,-78.46788,,2,3,,84,1,$119,5,,19431411,,,10
10,baths,beds,bedroom,10,10,10,97,,38.0357,10,-78.48032,,2,2,,24,1,$112,5,,26714842,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02624,10,-78.47314,,2,4,,309,1,$114,5,,17337587,,,10
,bath,beds,bedroom,,,,,,38.01969,,-78.47587,,2,4,,,1,$114,,,41530059,,,
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
,baths,beds,bedrooms,,,,,,38.06209,,-78.50561,,0,5,,,3,$100,,,42171057,,,
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$100,,,33959757,,,
10,private bath,beds,bedroom,10,10,10,100,,38.03343,10,-78.46788,,2,3,,84,1,$95,5,,19431411,,,10
10,baths,beds,bedroom,10,10,10,97,,38.0357,10,-78.48032,,2,2,,24,1,$92,5,,26714842,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02624,10,-78.47314,,2,4,,309,1,$90,5,,17337587,,,10
,bath,beds,bedroom,,,,,,38.01969,,-78.47587,,2,4,,,1,$85,,,41530059,,,
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$100,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$158,4.5,,5847100,,,9
10,bath,beds,bedrooms,10,10,10,99,,38.04059,10,-78.46226,,3,6,,58,3,$147,5,,31189272,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$141,4.5,,1497051,,,9
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$142,5,,9212680,,,10
,baths,beds,bedrooms,,,,,,38.06209,,-78.50561,,0,5,,,3,$117,,,42171057,,,
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,private bath,beds,bedroom,10,10,10,100,,38.03343,10,-78.46788,,2,3,,84,1,$119,5,,19431411,,,10
10,baths,beds,bedroom,10,10,10,97,,38.0357,10,-78.48032,,2,2,,24,1,$112,5,,26714842,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02624,10,-78.47314,,2,4,,309,1,$114,5,,17337587,,,10
,bath,beds,bedroom,,,,,,38.01969,,-78.47587,,2,4,,,1,$114,,,41530059,,,
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$158,4.5,,5847100,,,9
10,bath,beds,bedrooms,10,10,10,99,,38.04059,10,-78.46226,,3,6,,58,3,$147,5,,31189272,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$141,4.5,,1497051,,,9
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$142,5,,9212680,,,10
,baths,beds,bedrooms,,,,,,38.06209,,-78.50561,,0,5,,,3,$117,,,42171057,,,
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,private bath,beds,bedroom,10,10,10,100,,38.03343,10,-78.46788,,2,3,,84,1,$119,5,,19431411,,,10
10,baths,beds,bedroom,10,10,10,97,,38.0357,10,-78.48032,,2,2,,24,1,$112,5,,26714842,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02624,10,-78.47314,,2,4,,309,1,$114,5,,17337587,,,10
,bath,beds,bedroom,,,,,,38.01969,,-78.47587,,2,4,,,1,$114,,,41530059,,,
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$113,5,,14216931,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$120,4.5,,5847100,,,9
10,bath,beds,bedrooms,10,10,10,99,,38.04059,10,-78.46226,,3,6,,58,3,$119,5,,31189272,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$115,4.5,,1497051,,,9
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$114,5,,9212680,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$158,4.5,,5847100,,,9
10,bath,beds,bedrooms,10,10,10,99,,38.04059,10,-78.46226,,3,6,,58,3,$147,5,,31189272,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$141,4.5,,1497051,,,9
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$142,5,,9212680,,,10
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$120,5,,18885454,,,10
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$100,,,33959757,,,
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$120,5,,18885454,,,10
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$ 120,5,,18885454,,,10
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$ 147,5,,18885454,,,10
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$147,5,,18885454,,,10
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$ 120,5,,18885454,,,10
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$147,5,,18885454,,,10
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,bath,bed,Studio,10,10,10,100,,38.00471,10,-78.40849,,1,2,,11,0,$147,5,,18885454,,,10
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$100,,,33959757,,,
,private bath,bed,bedroom,,,,,,38.08326,,-78.49861,,1,2,,,1,$121,,,33959757,,,
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$123,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$122,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$122,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$95,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$99,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$99,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$100,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$147,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$158,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$156,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$153,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$159,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$140,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$163,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$164,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$147,5,,13058472,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$123,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$122,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$122,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$147,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$158,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$156,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$153,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$159,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$140,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$163,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$164,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$147,5,,13058472,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$123,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$122,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$122,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$ 125,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$ 120,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$ 125,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$ 123,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$ 128,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$ 122,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$ 124,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$ 125,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$ 124,5,,13058472,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$147,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$158,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$156,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$153,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$159,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$140,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$163,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$164,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$147,5,,13058472,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$123,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$122,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$122,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$ 147,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$ 158,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$ 156,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$ 153,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$ 159,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$ 140,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$ 163,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$ 164,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$ 147,5,,13058472,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$123,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$122,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$122,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$ 125,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$ 120,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$ 125,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$ 123,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$ 128,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$ 122,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$ 124,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$ 125,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$ 124,5,,13058472,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$125,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$120,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$125,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$123,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$128,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$122,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$124,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$125,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$124,5,,13058472,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$95,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$99,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$99,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$100,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,98,,38.02426,10,-78.47897,,1,2,,11,1,$125,5,,24532721,,,10
9,baths,beds,bedrooms,10,9,9,87,,38.0283,9,-78.46159,,5,6,,45,3,$120,4.5,,5847100,,,9
10,private bath,bed,bedroom,10,10,10,99,,38.04362,10,-78.48674,,1,2,,24,1,$125,5,,34742185,,,10
,bath,beds,bedroom,,,,,,38.05523,,-78.46009,,2,4,,,1,$123,,,40125923,,,
9,bath,bed,bedroom,10,7,10,80,,38.05563,10,-78.4591,,1,2,,3,1,$128,4,,40205907,,,7
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$122,,,41364471,,,
10,bath,beds,bedrooms,10,10,10,99,,38.0253,10,-78.51781,,3,6,,49,2,$124,5,,24371386,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01549,9,-78.47143,,3,6,,6,3,$125,5,,40303671,,,10
10,bath,bed,bedroom,10,10,10,97,,38.0307,10,-78.48131,,1,2,,84,1,$124,5,,13058472,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$123,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$122,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$122,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,bath,bed,bedroom,10,10,10,100,,38.06448,10,-78.50478,,1,4,,36,1,$123,5,,24685846,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04497,10,-78.45351,,2,3,,22,2,$122,5,,7772434,,,10
10,bath,bed,bedroom,10,9,10,96,,38.02449,10,-78.48075,,1,4,,381,1,$122,5,,4391817,,,9
10,baths,bed,bedroom,10,10,10,98,,38.03457,10,-78.47952,,1,2,,255,1,$121,5,,98084,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$163,5,,25031828,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$163,5,,25031828,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$134,5,,25031828,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$ 163,5,,25031828,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$ 163,5,,25031828,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$113,5,,14216931,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$134,5,,25031828,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$113,5,,14216931,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$134,5,,25031828,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02475,10,-78.46503,,2,4,,53,2,$134,5,,25031828,,,10
10,shared bath,bed,bedroom,10,10,10,100,,38.0245,10,-78.47871,,1,2,,41,1,$133,5,,14216931,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$141,4.5,,1497051,,,9
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$140,,,41364471,,,
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$142,5,,9212680,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.03871,10,-78.47943,,2,4,,7,2,$139,5,,40759154,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.04181,10,-78.48864,,3,6,,40,3,$137,5,,35900078,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02077,10,-78.48313,,3,4,,197,2,$136,5,,13743664,,,10
10,bath,beds,bedroom,9,10,10,99,,38.03188,10,-78.48795,,4,4,,15,1,$138,5,,34540602,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02852,10,-78.50556,,3,4,,139,3,$133,5,,15480263,,,10
10,bath,bed,bedroom,10,10,10,99,,38.03212,10,-78.48296,,1,2,,18,1,$139,5,,13058556,,,10
10,bath,beds,bedroom,9,10,10,99,,38.03188,10,-78.48795,,4,4,,15,1,$138,5,,34540602,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02852,10,-78.50556,,3,4,,139,3,$133,5,,15480263,,,10
10,bath,bed,bedroom,10,10,10,99,,38.03212,10,-78.48296,,1,2,,18,1,$139,5,,13058556,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$115,4.5,,1497051,,,9
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$122,,,41364471,,,
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$114,5,,9212680,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.03871,10,-78.47943,,2,4,,7,2,$108,5,,40759154,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.04181,10,-78.48864,,3,6,,40,3,$105,5,,35900078,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02077,10,-78.48313,,3,4,,197,2,$100,5,,13743664,,,10
10,bath,beds,bedroom,9,10,10,99,,38.03188,10,-78.48795,,4,4,,15,1,$138,5,,34540602,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02852,10,-78.50556,,3,4,,139,3,$133,5,,15480263,,,10
10,bath,bed,bedroom,10,10,10,99,,38.03212,10,-78.48296,,1,2,,18,1,$139,5,,13058556,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$141,4.5,,1497051,,,9
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$140,,,41364471,,,
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$142,5,,9212680,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.03871,10,-78.47943,,2,4,,7,2,$139,5,,40759154,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.04181,10,-78.48864,,3,6,,40,3,$137,5,,35900078,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.02077,10,-78.48313,,3,4,,197,2,$136,5,,13743664,,,10
10,bath,beds,bedrooms,10,9,10,94,,38.02266,10,-78.47654,,2,3,,306,2,$141,4.5,,1497051,,,9
,bath,beds,bedrooms,,,,,,38.01791,,-78.519,,2,4,,,2,$140,,,41364471,,,
10,bath,beds,bedroom,10,10,10,99,,38.02219,10,-78.49009,,2,4,,271,1,$142,5,,9212680,,,10
