accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,,3,4,,16,2,$231,5,,14397945,,,10
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,,3,4,,16,2,$231,5,,14397945,,,10
,bath,bed,bedroom,,,,,,38.10261,,-78.56566,,1,3,,,1,$253,,,32545438,,,
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,,3,4,,16,2,$199,5,,14397945,,,10
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,,3,4,,16,2,$231,5,,14397945,,,10
,bath,bed,bedroom,,,,,,38.10261,,-78.56566,,1,3,,,1,$253,,,32545438,,,
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,,3,4,,16,2,$231,5,,14397945,,,10
,bath,bed,bedroom,,,,,,38.10261,,-78.56566,,1,3,,,1,$222,,,32545438,,,
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,,3,4,,16,2,$231,5,,14397945,,,10
9,shared bath,beds,bedrooms,10,10,10,96,,38.02628,10,-78.47788,,3,4,,16,2,$199,5,,14397945,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$200,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$200,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$185,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$200,5,,35616538,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$228,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$228,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$230,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$228,5,,35616538,,,10
,bath,beds,bedroom,,,,,,38.10258,,-78.56485,,2,2,,,1,$222,,,32545442,,,
,bath,bed,bedroom,,,,,,38.10486,,-78.56577,,1,3,,,1,$222,,,32545251,,,
9,baths,beds,bedrooms,10,9,10,91,,38.04969,9,-78.45422,,2,4,,51,2,$225,4.5,,81577,,,9
10,baths,beds,bedrooms,10,9,10,95,,38.02521,10,-78.47677,,3,5,,101,3,$220,5,,6024395,,,9
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$221,5,,35612445,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04302,10,-78.5312,,4,5,,39,2,$225,5,,26498237,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$228,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$228,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$230,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$228,5,,35616538,,,10
,bath,beds,bedroom,,,,,,38.10258,,-78.56485,,2,2,,,1,$253,,,32545442,,,
,bath,bed,bedroom,,,,,,38.10486,,-78.56577,,1,3,,,1,$253,,,32545251,,,
9,baths,beds,bedrooms,10,9,10,91,,38.04969,9,-78.45422,,2,4,,51,2,$284,4.5,,81577,,,9
10,baths,beds,bedrooms,10,9,10,95,,38.02521,10,-78.47677,,3,5,,101,3,$268,5,,6024395,,,9
10,bath,beds,bedrooms,10,10,10,99,,38.04302,10,-78.5312,,4,5,,39,2,$280,5,,26498237,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$252,5,,35612445,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$228,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$228,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$230,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$228,5,,35616538,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$200,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$200,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$185,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$200,5,,35616538,,,10
,bath,beds,bedroom,,,,,,38.10258,,-78.56485,,2,2,,,1,$253,,,32545442,,,
,bath,bed,bedroom,,,,,,38.10486,,-78.56577,,1,3,,,1,$253,,,32545251,,,
9,baths,beds,bedrooms,10,9,10,91,,38.04969,9,-78.45422,,2,4,,51,2,$284,4.5,,81577,,,9
10,baths,beds,bedrooms,10,9,10,95,,38.02521,10,-78.47677,,3,5,,101,3,$268,5,,6024395,,,9
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$252,5,,35612445,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04302,10,-78.5312,,4,5,,39,2,$280,5,,26498237,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$228,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$228,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$230,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$228,5,,35616538,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$228,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$228,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$230,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$228,5,,35616538,,,10
,bath,beds,bedroom,,,,,,38.10258,,-78.56485,,2,2,,,1,$222,,,32545442,,,
,bath,bed,bedroom,,,,,,38.10486,,-78.56577,,1,3,,,1,$222,,,32545251,,,
9,baths,beds,bedrooms,10,9,10,91,,38.04969,9,-78.45422,,2,4,,51,2,$225,4.5,,81577,,,9
10,baths,beds,bedrooms,10,9,10,95,,38.02521,10,-78.47677,,3,5,,101,3,$220,5,,6024395,,,9
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$221,5,,35612445,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04302,10,-78.5312,,4,5,,39,2,$225,5,,26498237,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$200,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$200,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$185,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$200,5,,35616538,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$228,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$228,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$230,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$228,5,,35616538,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$228,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$228,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$230,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$228,5,,35616538,,,10
,bath,beds,bedroom,,,,,,38.10258,,-78.56485,,2,2,,,1,$222,,,32545442,,,
,bath,bed,bedroom,,,,,,38.10486,,-78.56577,,1,3,,,1,$222,,,32545251,,,
9,baths,beds,bedrooms,10,9,10,91,,38.04969,9,-78.45422,,2,4,,51,2,$225,4.5,,81577,,,9
10,baths,beds,bedrooms,10,9,10,95,,38.02521,10,-78.47677,,3,5,,101,3,$220,5,,6024395,,,9
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$221,5,,35612445,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04302,10,-78.5312,,4,5,,39,2,$225,5,,26498237,,,10
,bath,beds,bedroom,,,,,,38.10258,,-78.56485,,2,2,,,1,$253,,,32545442,,,
,bath,bed,bedroom,,,,,,38.10486,,-78.56577,,1,3,,,1,$253,,,32545251,,,
9,baths,beds,bedrooms,10,9,10,91,,38.04969,9,-78.45422,,2,4,,51,2,$284,4.5,,81577,,,9
10,baths,beds,bedrooms,10,9,10,95,,38.02521,10,-78.47677,,3,5,,101,3,$268,5,,6024395,,,9
10,bath,beds,bedrooms,10,10,10,99,,38.04302,10,-78.5312,,4,5,,39,2,$280,5,,26498237,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$252,5,,35612445,,,10
10,bath,bed,bedroom,10,10,10,89,,38.02294,10,-78.47524,,1,2,,15,1,$200,4.5,,37714020,,,10
10,bath,beds,bedroom,10,10,10,97,,38.02452,10,-78.47532,,0,2,,12,1,$200,5,,35548485,,,10
10,bath,beds,bedrooms,10,10,10,97,,38.04001,10,-78.49236,,2,4,,291,2,$185,5,,1186869,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02332,10,-78.47618,,1,2,,33,1,$200,5,,35616538,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.06299,10,-78.56547,,2,3,,5,2,$232,5,,12017233,,,10
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$233,,,5457390,,,
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$233,,,5457390,,,
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$204,,,5457390,,,
10,baths,beds,bedrooms,10,10,10,100,,38.06299,10,-78.56547,,2,3,,5,2,$232,5,,12017233,,,10
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$ 233,,,5457390,,,
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$233,,,5457390,,,
10,baths,beds,bedrooms,10,10,10,100,,38.06299,10,-78.56547,,2,3,,5,2,$265,5,,12017233,,,10
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$204,,,5457390,,,
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$233,,,5457390,,,
10,baths,beds,bedrooms,10,10,10,100,,38.06299,10,-78.56547,,2,3,,5,2,$265,5,,12017233,,,10
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$233,,,5457390,,,
10,baths,beds,bedrooms,10,10,10,100,,38.06299,10,-78.56547,,2,3,,5,2,$232,5,,12017233,,,10
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$233,,,5457390,,,
,bath,bed,bedroom,,,,,,38.10324,,-78.56568,,1,2,,,1,$204,,,5457390,,,
10,baths,beds,bedrooms,10,10,10,100,,38.06299,10,-78.56547,,2,3,,5,2,$265,5,,12017233,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.06299,10,-78.56547,,2,3,,5,2,$232,5,,12017233,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.08527,10,-78.50825,,2,4,,6,2,$232,5,,12081090,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05452,10,-78.43795,,2,4,,6,2,$232,5,,32329002,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04721,10,-78.50093,,2,4,,76,2,$235,5,,266824,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02954,10,-78.48898,,2,4,,139,2,$235,5,,673302,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.08527,10,-78.50825,,2,4,,6,2,$265,5,,12081090,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05452,10,-78.43795,,2,4,,6,2,$265,5,,32329002,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04721,10,-78.50093,,2,4,,76,2,$281,5,,266824,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02954,10,-78.48898,,2,4,,139,2,$285,5,,673302,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$210,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$206,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$185,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$204,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$193,5,,9129723,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$240,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$235,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$233,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$233,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$239,5,,9129723,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.08527,10,-78.50825,,2,4,,6,2,$232,5,,12081090,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05452,10,-78.43795,,2,4,,6,2,$232,5,,32329002,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04721,10,-78.50093,,2,4,,76,2,$235,5,,266824,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02954,10,-78.48898,,2,4,,139,2,$235,5,,673302,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$240,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$235,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$233,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$233,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$239,5,,9129723,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.08527,10,-78.50825,,2,4,,6,2,$265,5,,12081090,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05452,10,-78.43795,,2,4,,6,2,$265,5,,32329002,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04721,10,-78.50093,,2,4,,76,2,$281,5,,266824,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02954,10,-78.48898,,2,4,,139,2,$285,5,,673302,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$240,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$235,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$233,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$233,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$239,5,,9129723,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$210,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$206,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$185,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$204,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$193,5,,9129723,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.08527,10,-78.50825,,2,4,,6,2,$265,5,,12081090,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05452,10,-78.43795,,2,4,,6,2,$265,5,,32329002,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04721,10,-78.50093,,2,4,,76,2,$281,5,,266824,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02954,10,-78.48898,,2,4,,139,2,$285,5,,673302,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$240,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$235,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$233,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$233,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$239,5,,9129723,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$ 240,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$ 235,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$ 233,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$ 233,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$ 239,5,,9129723,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.08527,10,-78.50825,,2,4,,6,2,$232,5,,12081090,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05452,10,-78.43795,,2,4,,6,2,$232,5,,32329002,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04721,10,-78.50093,,2,4,,76,2,$235,5,,266824,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02954,10,-78.48898,,2,4,,139,2,$235,5,,673302,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$210,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$206,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$185,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$204,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$193,5,,9129723,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$240,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$235,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$233,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$233,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$239,5,,9129723,,,10
,bath,bed,bedroom,,,,,,38.10457,,-78.5656,,1,2,,,1,$240,,,32545260,,,
10,bath,bed,Studio,10,10,10,99,,37.99399,10,-78.40105,,1,2,,34,0,$235,5,,12166042,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02507,10,-78.47569,,3,6,,18,2,$233,5,,25802228,,,10
,private bath,bed,bedroom,,,,,,38.03141,,-78.50585,,1,2,,,1,$233,,,39895030,,,
10,bath,bed,bedroom,10,10,9,95,,38.02277,9,-78.47206,,1,3,,40,1,$239,5,,9129723,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.08527,10,-78.50825,,2,4,,6,2,$232,5,,12081090,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05452,10,-78.43795,,2,4,,6,2,$232,5,,32329002,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04721,10,-78.50093,,2,4,,76,2,$235,5,,266824,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02954,10,-78.48898,,2,4,,139,2,$235,5,,673302,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$250,5,,23388699,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$250,5,,9569834,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$250,5,,9569834,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$219,5,,9569834,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$250,5,,23388699,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$250,5,,9569834,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$250,5,,9569834,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$219,5,,9569834,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$250,5,,9569834,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$250,5,,9569834,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$250,5,,23388699,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$250,5,,9569834,,,10
10,bath,bed,bedroom,10,10,10,99,,38.02608,10,-78.47486,,1,2,,20,1,$219,5,,9569834,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$250,5,,23388699,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04583,10,-78.49958,,5,6,,47,2,$250,5,,12339369,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02704,10,-78.47483,,3,4,,12,2,$250,5,,17546107,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02518,10,-78.52143,,4,8,,126,3,$249,5,,18055716,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.03227,10,-78.47289,,2,4,,63,2,$250,5,,14982635,,,10
9,bath,beds,bedroom,10,10,10,91,,38.03506,10,-78.47718,,2,4,,18,1,$243,4.5,,9129433,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05034,10,-78.48688,,2,4,,18,2,$250,5,,28983335,,,10
,baths,beds,bedrooms,,,,,,38.02683,,-78.46506,,3,6,,,2,$244,,,41612028,,,
10,baths,beds,bedroom,10,10,10,98,,38.03621,10,-78.47852,,3,6,,81,1,$250,5,,919860,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04583,10,-78.49958,,5,6,,47,2,$285,5,,12339369,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02704,10,-78.47483,,3,4,,12,2,$285,5,,17546107,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02518,10,-78.52143,,4,8,,126,3,$300,5,,18055716,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.03227,10,-78.47289,,2,4,,63,2,$285,5,,14982635,,,10
9,bath,beds,bedroom,10,10,10,91,,38.03506,10,-78.47718,,2,4,,18,1,$296,4.5,,9129433,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05034,10,-78.48688,,2,4,,18,2,$298,5,,28983335,,,10
,baths,beds,bedrooms,,,,,,38.02683,,-78.46506,,3,6,,,2,$303,,,41612028,,,
10,baths,beds,bedroom,10,10,10,98,,38.03621,10,-78.47852,,3,6,,81,1,$311,5,,919860,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.04527,10,-78.53195,,3,4,,8,2,$200,5,,24391450,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04305,10,-78.46014,,2,4,,72,2,$199,5,,4085607,,,10
,baths,beds,bedrooms,,,,,,38.08459,,-78.4992,,4,8,,,4,$215,,,41558000,,,
10,baths,beds,bedrooms,10,9,10,95,,38.02565,10,-78.51204,,6,5,,48,4,$200,5,,20846106,,,9
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$221,5,,35612445,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.04527,10,-78.53195,,3,4,,8,2,$250,5,,24391450,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04305,10,-78.46014,,2,4,,72,2,$249,5,,4085607,,,10
,baths,beds,bedrooms,,,,,,38.08459,,-78.4992,,4,8,,,4,$245,,,41558000,,,
10,baths,beds,bedrooms,10,9,10,95,,38.02565,10,-78.51204,,6,5,,48,4,$250,5,,20846106,,,9
10,bath,bed,bedroom,10,10,10,99,,38.02254,10,-78.47511,,1,2,,18,1,$252,5,,35612445,,,10
10,bath,beds,bedrooms,10,10,10,98,,38.04583,10,-78.49958,,5,6,,47,2,$250,5,,12339369,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02704,10,-78.47483,,3,4,,12,2,$250,5,,17546107,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.02518,10,-78.52143,,4,8,,126,3,$249,5,,18055716,,,10
10,baths,beds,bedrooms,10,10,10,96,,38.03227,10,-78.47289,,2,4,,63,2,$250,5,,14982635,,,10
9,bath,beds,bedroom,10,10,10,91,,38.03506,10,-78.47718,,2,4,,18,1,$243,4.5,,9129433,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.05034,10,-78.48688,,2,4,,18,2,$250,5,,28983335,,,10
,baths,beds,bedrooms,,,,,,38.02683,,-78.46506,,3,6,,,2,$244,,,41612028,,,
10,baths,beds,bedroom,10,10,10,98,,38.03621,10,-78.47852,,3,6,,81,1,$250,5,,919860,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.04527,10,-78.53195,,3,4,,8,2,$250,5,,24391450,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.04305,10,-78.46014,,2,4,,72,2,$249,5,,4085607,,,10
,baths,beds,bedrooms,,,,,,38.08459,,-78.4992,,4,8,,,4,$245,,,41558000,,,
10,baths,beds,bedrooms,10,9,10,95,,38.02565,10,-78.51204,,6,5,,48,4,$250,5,,20846106,,,9
